Month,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_lag_12,y_lag_13,y_lag_14,y_lag_15,y_lag_16,y_lag_17,y_rolling_3_mean,y_rolling_3_std,y_rolling_6_mean,y_rolling_6_std,y_rolling_9_mean,y_rolling_9_std,y_rolling_12_mean,y_rolling_12_std,y_ewma_alpha_0.3,y_ewma_alpha_0.5,y_ewma_alpha_0.8,Month_Month,Month_Quarter,Month_Is_quarter_end,Month_Is_quarter_start,Month_Is_year_end,Month_Is_year_start,Month_Elapsed,Month_Month_sin_1,Month_Month_sin_2,Month_Month_sin_3,Month_Month_sin_4,Month_Month_sin_5,Month_Month_sin_6,Month_Month_cos_1,Month_Month_cos_2,Month_Month_cos_3,Month_Month_cos_4,Month_Month_cos_5,Month_Month_cos_6,Month_Quarter_sin_1,Month_Quarter_sin_2,Month_Quarter_sin_3,Month_Quarter_sin_4,Month_Quarter_sin_5,Month_Quarter_sin_6,Month_Quarter_cos_1,Month_Quarter_cos_2,Month_Quarter_cos_3,Month_Quarter_cos_4,Month_Quarter_cos_5,Month_Quarter_cos_6,type
1993-06-01,1196.755,1114.268,1384.536,1851.594,1890.586,2117.041,1961.895,1122.959,1138.553,1359.59,1612.03,1779.268,2065.181,1450.1327,373.01422,1719.9867,385.23206,1563.4172,391.30948,1480.031,368.52686,1495.156446434668,1370.0735664929257,1187.590543653939,6,2,0,0,0,0,738892800,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1993-07-01,1449.525,1196.755,1114.268,1384.536,1851.594,1890.586,2117.041,1310.574,1122.959,1138.553,1359.59,1612.03,1779.268,1231.853,138.51028,1592.4634,414.6558,1567.1971,387.0969,1486.1807,362.59464,1405.6360125042675,1283.414283246463,1194.9221087307878,7,3,0,1,0,0,741484800,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1993-08-01,1438.986,1449.525,1196.755,1114.268,1384.536,1851.594,1890.586,1256.084,1310.574,1122.959,1138.553,1359.59,1612.03,1253.516,174.68736,1481.2107,325.7864,1598.13,361.78674,1497.7599,358.6744,1418.8027087529872,1366.4696416232314,1398.6044217461576,8,3,0,0,0,0,744163200,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1993-09-01,1216.28,1438.986,1449.525,1196.755,1114.268,1384.536,1851.594,1162.736,1256.084,1310.574,1122.959,1138.553,1359.59,1361.7554,142.99161,1405.944,257.25015,1600.5762,360.4808,1513.0017,351.28076,1424.857696127091,1402.7278208116159,1430.9096843492316,9,3,0,0,0,0,746841600,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1993-10-01,1181.48,1216.28,1438.986,1449.525,1196.755,1114.268,1384.536,1171.129,1162.736,1256.084,1310.574,1122.959,1138.553,1368.2637,131.72716,1300.0583,142.11691,1517.7301,352.6564,1517.4637,346.73788,1362.2843872889637,1309.5039104058078,1259.2059368698463,10,4,0,1,0,0,749433600,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1993-11-01,1453.616,1181.48,1216.28,1438.986,1449.525,1196.755,1114.268,1416.97,1171.129,1162.736,1256.084,1310.574,1122.959,1278.9153,139.713,1266.2157,142.15378,1413.7789,285.38794,1518.3263,345.8096,1308.0430711022746,1245.491955202904,1197.0251873739694,11,4,0,0,0,0,752112000,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1993-12-01,1919.447,1453.616,1181.48,1216.28,1438.986,1449.525,1196.755,1961.895,1416.97,1171.129,1162.736,1256.084,1310.574,1283.792,148.09761,1322.7737,137.02293,1365.2267,224.88782,1521.3801,344.99402,1351.714949771592,1349.553977601452,1402.2978374747938,12,4,0,0,0,0,754704000,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1994-01-01,2367.769,1919.447,1453.616,1181.48,1216.28,1438.986,1449.525,2117.041,1961.895,1416.97,1171.129,1162.736,1256.084,1518.181,373.19608,1443.2223,263.42645,1372.7659,243.59076,1517.8428,340.25168,1522.0345648401144,1634.500488800726,1816.0171674949588,1,1,0,1,0,1,757382400,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1994-02-01,2005.119,2367.769,1919.447,1453.616,1181.48,1216.28,1438.986,1890.586,2117.041,1961.895,1416.97,1171.129,1162.736,1913.6107,457.10443,1596.263,460.69202,1482.014,411.88104,1538.7368,385.13052,1775.75489538808,2001.134744400363,2257.4186334989918,2,1,0,0,0,0,760060800,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1994-03-01,1721.821,2005.119,2367.769,1919.447,1453.616,1181.48,1216.28,1851.594,1890.586,2117.041,1961.895,1416.97,1171.129,2097.445,237.99416,1690.6185,479.6238,1580.9974,419.43268,1548.2812,395.91113,1844.5641267716558,2003.1268722001814,2055.578926699798,3,1,0,0,0,0,762480000,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1994-04-01,1308.979,1721.821,2005.119,2367.769,1919.447,1453.616,1181.48,1384.536,1851.594,1890.586,2117.041,1961.895,1416.97,2031.5697,323.7853,1774.8754,420.37515,1639.3381,395.1181,1537.4668,388.57736,1807.741188740159,1862.4739361000907,1788.5725853399595,4,2,0,1,0,0,765158400,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1994-05-01,1164.055,1308.979,1721.821,2005.119,2367.769,1919.447,1453.616,1114.268,1384.536,1851.594,1890.586,2117.041,1961.895,1678.6396,350.07312,1796.1251,386.21454,1623.7219,406.18036,1531.1704,391.8788,1658.1125321181112,1585.7264680500452,1404.897717067992,5,2,0,0,0,0,767750400,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1994-06-01,1266.84,1164.055,1308.979,1721.821,2005.119,2367.769,1919.447,1196.755,1114.268,1384.536,1851.594,1890.586,2117.041,1398.285,289.4087,1747.865,450.34082,1593.174,431.3681,1535.3193,387.30054,1509.8952724826777,1374.8907340250225,1212.2235434135985,6,2,0,0,0,0,770428800,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1994-07-01,1422.355,1266.84,1164.055,1308.979,1721.821,2005.119,2367.769,1449.525,1196.755,1114.268,1384.536,1851.594,1890.586,1246.6246,74.546875,1639.0972,478.53867,1598.7917,426.1438,1541.1598,382.2261,1436.9786907378743,1320.8653670125113,1255.9167086827197,7,3,0,1,0,0,773020800,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1994-08-01,1352.653,1422.355,1266.84,1164.055,1308.979,1721.821,2005.119,1438.986,1449.525,1196.755,1114.268,1384.536,1851.594,1284.4166,130.04395,1481.5282,320.0134,1625.5557,403.6277,1538.8956,382.89813,1432.591583516512,1371.6101835062557,1389.0673417365438,8,3,0,0,0,0,775699200,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1994-09-01,1162.406,1352.653,1422.355,1266.84,1164.055,1308.979,1721.821,1216.28,1438.986,1449.525,1196.755,1114.268,1384.536,1347.2827,77.89646,1372.7838,191.59978,1614.3375,410.35083,1531.7012,385.74652,1408.6100084615582,1362.1315917531279,1359.9358683473088,9,3,0,0,0,0,778377600,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1994-10-01,1160.627,1162.406,1352.653,1422.355,1266.84,1164.055,1308.979,1181.48,1216.28,1438.986,1449.525,1196.755,1114.268,1312.4713,134.5522,1279.548,103.756195,1530.2219,417.51852,1527.2117,390.04086,1334.7488059230907,1262.268795876564,1201.9119736694618,10,4,0,1,0,0,780969600,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1994-11-01,1359.334,1160.627,1162.406,1352.653,1422.355,1266.84,1164.055,1453.616,1181.48,1216.28,1438.986,1449.525,1196.755,1225.2286,110.35629,1254.8226,112.63632,1396.095,288.91583,1525.4739,391.7639,1282.5122641461635,1211.447897938282,1168.8839947338925,11,4,0,0,0,0,783648000,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1994-12-01,1816.508,1359.334,1160.627,1162.406,1352.653,1422.355,1266.84,1919.447,1453.616,1181.48,1216.28,1438.986,1449.525,1227.4557,114.21345,1287.3691,109.327866,1324.3411,177.44096,1517.6171,394.27338,1305.5587849023145,1285.390948969141,1321.2439989467784,12,4,0,0,0,0,786240000,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1995-01-01,2107.667,1816.508,1359.334,1160.627,1162.406,1352.653,1422.355,2367.769,1919.447,1453.616,1181.48,1216.28,1438.986,1445.4896,336.32138,1378.9805,240.4053,1334.8619,204.67174,1509.0388,385.76392,1458.84354943162,1550.9494744845706,1717.4551997893557,1,1,0,1,0,1,788918400,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1995-02-01,1885.385,2107.667,1816.508,1359.334,1160.627,1162.406,1352.653,2005.119,2367.769,1919.447,1453.616,1181.48,1216.28,1761.1697,377.22318,1493.1992,384.65588,1423.605,328.02515,1487.3636,337.4035,1653.4905846021338,1829.3082372422853,2029.6246399578713,2,1,0,0,0,0,791596800,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1995-03-01,1671.724,1885.385,2107.667,1816.508,1359.334,1160.627,1162.406,1721.821,2005.119,2367.769,1919.447,1453.616,1181.48,1936.52,152.16597,1581.9878,406.585,1503.7528,344.3954,1477.3859,322.12476,1723.0589092214936,1857.3466186211426,1914.2329279915741,3,1,0,0,0,0,794016000,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1995-04-01,1339.436,1671.724,1885.385,2107.667,1816.508,1359.334,1160.627,1308.979,1721.821,2005.119,2367.769,1919.447,1453.616,1888.2587,217.9857,1666.8741,350.80658,1548.7399,335.91992,1473.211,318.97815,1707.6584364550454,1764.5353093105714,1720.2257855983148,4,2,0,1,0,0,796694400,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1995-05-01,1208.962,1339.436,1671.724,1885.385,2107.667,1816.508,1359.334,1164.055,1308.979,1721.821,2005.119,2367.769,1919.447,1632.1816,275.1141,1696.6757,303.6205,1539.5266,340.91946,1475.7491,317.67105,1597.1917055185315,1551.9856546552855,1415.593957119663,5,2,0,0,0,0,799286400,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1995-06-01,1240.833,1208.962,1339.436,1671.724,1885.385,2107.667,1816.508,1266.84,1164.055,1308.979,1721.821,2005.119,2367.769,1406.7073,238.60269,1671.6136,340.9468,1523.561,353.88306,1479.4915,313.90762,1480.722793862972,1380.4738273276428,1250.2883914239326,6,2,0,0,0,0,801964800,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1995-07-01,1478.715,1240.833,1208.962,1339.436,1671.724,1885.385,2107.667,1422.355,1266.84,1164.055,1308.979,1721.821,2005.119,1263.077,68.02178,1575.6678,371.6363,1532.2751,344.72534,1477.3242,315.5945,1408.7558557040802,1310.6534136638215,1242.7240782847866,7,3,0,1,0,0,804556800,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1995-08-01,1575.547,1478.715,1240.833,1208.962,1339.436,1671.724,1885.385,1352.653,1422.355,1266.84,1164.055,1308.979,1721.821,1309.5033,147.4055,1470.8425,264.95822,1567.6182,317.05453,1482.0209,315.12112,1429.743598992856,1394.6842068319106,1431.5168156569573,8,3,0,0,0,0,807235200,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1995-09-01,1248.099,1575.547,1478.715,1240.833,1208.962,1339.436,1671.724,1162.406,1352.653,1422.355,1266.84,1164.055,1308.979,1431.6984,172.23904,1419.2029,186.61827,1591.6418,307.34244,1500.5953,313.3667,1473.484619294999,1485.1156034159553,1546.7409631313917,9,3,0,0,0,0,809913600,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1995-10-01,1185.374,1248.099,1575.547,1478.715,1240.833,1208.962,1339.436,1160.627,1162.406,1352.653,1422.355,1266.84,1164.055,1434.1204,168.2173,1348.5986,148.14302,1528.4854,313.69434,1507.7365,305.84546,1405.8689335064992,1366.6073017079775,1307.8273926262782,10,4,0,1,0,0,812505600,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1995-11-01,1534.78,1185.374,1248.099,1575.547,1478.715,1240.833,1208.962,1359.334,1160.627,1162.406,1352.653,1422.355,1266.84,1336.34,209.51993,1322.9216,162.68637,1426.0083,243.66814,1509.7987,303.3656,1339.7204534545492,1275.9906508539889,1209.8646785252556,11,4,0,0,0,0,815184000,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1995-12-01,2046.469,1534.78,1185.374,1248.099,1575.547,1478.715,1240.833,1816.508,1359.334,1160.627,1162.406,1352.653,1422.355,1322.751,186.28159,1377.2246,171.19493,1387.0522,181.01776,1524.4192,299.65994,1398.2383174181844,1405.3853254269943,1469.796935705051,12,4,0,0,0,0,817776000,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1996-01-01,2391.893,2046.469,1534.78,1185.374,1248.099,1575.547,1478.715,2107.667,1816.508,1359.334,1160.627,1162.406,1352.653,1588.8744,433.08868,1511.4973,305.8264,1428.6906,273.93616,1543.5826,326.21384,1592.707522192729,1725.9271627134972,1931.1345871410103,1,1,0,1,0,1,820454400,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1996-02-01,2094.974,2391.893,2046.469,1534.78,1185.374,1248.099,1575.547,1885.385,2107.667,1816.508,1359.334,1160.627,1162.406,1991.0474,431.23584,1663.6937,469.6144,1545.6302,417.88855,1567.2681,377.224,1832.46316553491,2058.9100813567484,2299.741317428202,2,1,0,0,0,0,823132800,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1996-03-01,1888.223,2094.974,2391.893,2046.469,1534.78,1185.374,1248.099,1671.724,1885.385,2107.667,1816.508,1359.334,1160.627,2177.7786,187.00774,1750.2649,497.18286,1644.076,432.76086,1584.7339,397.59412,1911.2164158744372,2076.9420406783743,2135.9274634856406,3,1,0,0,0,0,825638400,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1996-04-01,1458.599,1888.223,2094.974,2391.893,2046.469,1534.78,1185.374,1339.436,1671.724,1885.385,2107.667,1816.508,1359.334,2125.03,253.1766,1856.9521,432.3246,1716.0082,410.59262,1602.7754,406.7079,1904.318391112106,1982.582520339187,1937.763892697128,4,2,0,1,0,0,828316800,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1996-05-01,1295.287,1458.599,1888.223,2094.974,2391.893,2046.469,1534.78,1208.962,1339.436,1671.724,1885.385,2107.667,1816.508,1813.932,324.62695,1902.4896,354.894,1713.7731,412.0978,1612.7057,401.10986,1770.6025737784742,1720.5907601695935,1554.4319785394255,5,2,0,0,0,0,830908800,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1996-06-01,1331.957,1295.287,1458.599,1888.223,2094.974,2391.893,2046.469,1240.833,1208.962,1339.436,1671.724,1885.385,2107.667,1547.3696,306.2735,1862.5742,413.20065,1682.633,433.86255,1619.8994,393.92026,1628.0079016449317,1507.938880084797,1347.115995707885,6,2,0,0,0,0,833587200,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1996-07-01,1475.941,1331.957,1295.287,1458.599,1888.223,2094.974,2391.893,1478.715,1240.833,1208.962,1339.436,1671.724,1885.385,1361.9476,85.68712,1743.4889,450.84882,1691.9507,424.15594,1627.493,386.7619,1539.1926311514521,1419.9479400423984,1334.9887991415771,7,3,0,1,0,0,836179200,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1996-08-01,1448.203,1475.941,1331.957,1295.287,1458.599,1888.223,2094.974,1575.547,1478.715,1240.833,1208.962,1339.436,1671.724,1367.7284,95.49167,1590.8302,324.85358,1724.2358,390.50055,1627.262,386.8597,1520.2171418060166,1447.9444700211993,1447.7505598283153,8,3,0,0,0,0,838857600,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1996-09-01,1247.125,1448.203,1475.941,1331.957,1295.287,1458.599,1888.223,1248.099,1575.547,1478.715,1240.833,1208.962,1339.436,1418.7003,76.39145,1483.035,211.71297,1714.6162,396.76712,1616.6499,390.13998,1498.6128992642116,1448.0737350105996,1448.112511965663,9,3,0,0,0,0,841536000,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1996-10-01,1242.048,1247.125,1448.203,1475.941,1331.957,1295.287,1458.599,1185.374,1248.099,1575.547,1478.715,1240.833,1208.962,1390.423,124.872284,1376.1853,97.0433,1625.8002,402.61963,1616.5687,390.2237,1423.1665294849481,1347.5993675052998,1287.3225023931327,10,4,0,1,0,0,844128000,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1996-11-01,1597.996,1242.048,1247.125,1448.203,1475.941,1331.957,1295.287,1534.78,1185.374,1248.099,1575.547,1478.715,1240.833,1312.4586,117.58545,1340.0935,100.470985,1498.0397,297.9688,1621.2916,384.83636,1368.8309706394637,1294.82368375265,1251.1029004786265,11,4,0,0,0,0,846806400,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
